yyyymm,price,d12,e12,ret,retx,AAA,BAA,lty,ltr,corpr,tbl,Rfree,d/p,d/y,e/p,d/e,b/m,tms,dfy,dfr,infl,eqis,ntis,svar,cay,i/k,csp,pce,vp,impvar,vrp,govik,lzrt,skew,crdstd,ogap,wtexas,accrul,cfacc,sntm,ndrbl,skvw,tail,fbm,dtoy,dtoat,ygap,rdsp,rsvix,gpce,gip,tchi,house,avgcor,shtint,disag
196901,103.01,3.0800,5.7800,-0.007547,-0.008612,0.0659,0.0732,0.0617,-0.0206,0.0139,0.0614,0.005300,0.029900,0.029655,0.056111,0.532872,0.503673,0.000300,0.007300,0.034500,0.002817,,0.036524,0.000607,,,0.0021968795,,,,,,-2.081829,,,0.104021,-0.003257,,,-0.343238,0.014613,0.052099,0.313739,0.172138,0.960252,0.950661,-2.939069,0.022361,,,,1.055849,,0.102606,,
196902,98.13,3.0900,5.8000,-0.042321,-0.047384,0.0666,0.0730,0.0618,0.0042,-0.0160,0.0612,0.004600,0.031489,0.029997,0.059105,0.532759,0.526397,0.000600,0.006400,-0.020200,0.005618,,0.041317,0.000596,,,0.0023357287,,,,,,-2.093255,,,0.107404,0.000000,,,-0.479526,0.034414,-0.024477,0.316650,0.186140,0.918799,0.909622,-2.888495,0.025855,,,,-1.092721,,0.120475,,
196903,101.51,3.1000,5.8200,0.034847,0.033598,0.0685,0.0751,0.0620,0.0010,-0.0200,0.0602,0.004600,0.030539,0.031591,0.057334,0.532646,0.557040,0.001800,0.006600,-0.021000,0.008380,,0.039508,0.000542,,,0.0022973853,,,,,,-1.963899,,,0.112220,0.039216,,,-0.326927,0.018262,0.058929,0.317070,0.193665,0.949523,0.940039,-2.919952,0.028174,,,,-1.371674,,0.158351,,
196904,103.69,3.1100,5.8267,0.022771,0.021449,0.0689,0.0754,0.0593,0.0427,0.0335,0.0611,0.005300,0.029993,0.030637,0.056193,0.533753,0.548422,-0.001800,0.006500,-0.009200,0.005540,,0.044291,0.000550,,,0.0018842739,,,,,,-1.953502,,,0.105545,0.009434,,,-0.321303,0.075987,0.096634,0.314570,0.214618,0.964444,0.954811,-2.938831,0.025925,,,,-0.033837,,0.164203,,
196905,103.46,3.1200,5.8333,0.003854,-0.001862,0.0679,0.0752,0.0635,-0.0490,-0.0227,0.0604,0.004800,0.030157,0.030090,0.056382,0.534857,0.555804,0.003100,0.007300,0.026300,0.002755,,0.044006,0.000427,,,0.001576849,,,,,,-1.956048,,,0.098774,0.000000,,,-0.450578,0.030338,0.035626,0.319085,0.210447,0.951635,0.942129,-2.936880,0.026813,,,,-0.258929,,0.142934,,
196906,97.71,3.1300,5.8400,-0.054357,-0.055686,0.0698,0.0770,0.0623,0.0214,0.0035,0.0644,0.005100,0.032034,0.030253,0.059769,0.535959,0.596777,-0.002100,0.007200,-0.017900,0.005495,,0.045153,0.000752,,,0.0011927635,,,,,,-1.990127,,,0.105512,0.000000,,,-0.473057,0.002375,0.044037,0.315209,0.244709,0.886298,0.877446,-2.880905,0.031115,,,,-2.681880,,0.159305,,
196907,91.83,3.1367,5.8567,-0.058632,-0.059919,0.0708,0.0784,0.0621,0.0079,0.0005,0.0700,0.005300,0.034157,0.032102,0.063777,0.535572,0.639018,-0.007900,0.007600,-0.007400,0.005464,,0.051161,0.002306,,,0.0015607611,,,,,,-2.049991,,,0.107801,0.000000,,,-0.413519,0.005112,0.077100,0.341336,0.248856,0.827712,0.819444,-2.817396,0.027091,,,,-2.681880,,0.241839,,
196908,95.51,3.1433,5.8733,0.045728,0.040180,0.0697,0.0786,0.0630,-0.0069,-0.0020,0.0698,0.005000,0.032911,0.034230,0.061494,0.535187,0.622789,-0.006800,0.008900,0.004900,0.005435,,0.046915,0.000918,,,0.0014767373,,,,,,-1.892773,,,0.107123,0.000000,,,-0.398263,0.005303,0.080992,0.303538,0.255524,0.849281,0.840798,-2.853566,0.029644,,,,-2.681880,,0.265685,,
196909,93.12,3.1500,5.8900,-0.023941,-0.025285,0.0714,0.0805,0.0677,-0.0531,-0.0244,0.0709,0.006200,0.033827,0.032981,0.063252,0.534805,0.640888,-0.003200,0.009100,0.028700,0.002703,,0.048391,0.000892,,,0.0021746674,,,,,,-1.899332,,,0.103928,0.000000,,,-0.447068,0.030263,0.023742,0.316085,0.257238,0.825296,0.817053,-2.829786,0.028678,,,,-2.681880,,0.262533,,
196910,97.24,3.1533,5.8533,0.046900,0.044660,0.0733,0.0822,0.0653,0.0365,0.0127,0.0700,0.006000,0.032428,0.033863,0.060195,0.538724,0.608769,-0.004700,0.008900,-0.023800,0.005391,,0.048630,0.000754,,,0.0018446799,,,,,,-1.972154,,,0.101253,0.000000,,,-0.317860,-0.004059,0.079553,0.315221,0.253459,0.868840,0.860162,-2.878764,0.034197,,,,-2.681880,,0.177822,,
196911,93.81,3.1567,5.8167,-0.029152,-0.034433,0.0735,0.0825,0.0676,-0.0243,-0.0471,0.0724,0.005200,0.033650,0.032463,0.062005,0.542694,0.641512,-0.004800,0.009000,-0.022800,0.005362,,0.047904,0.000509,,,0.0015408249,,,,,,-1.932061,,,0.088820,0.000000,,,-0.258340,-0.006371,0.075054,0.322141,0.262041,0.824494,0.816259,-2.849510,0.023743,,,,-2.681880,,0.162814,,
196912,92.06,3.1600,5.7800,-0.016922,-0.018365,0.0772,0.0865,0.0687,-0.0068,-0.0134,0.0782,0.006400,0.034325,0.033685,0.062785,0.546713,0.651082,-0.009500,0.009300,-0.006600,0.005333,,0.034274,0.001164,,,0.00082225183,,,,,,-1.971086,,,0.083174,0.000000,,,-0.018598,-0.013518,0.055294,0.310266,0.280075,0.826093,0.804261,-2.841752,0.032806,,,,-2.681880,,0.177908,,
197001,85.02,3.1633,5.7300,-0.075398,-0.076809,0.0791,0.0886,0.0693,-0.0021,0.0141,0.0787,0.006000,0.037207,0.034362,0.067396,0.552065,0.700347,-0.009400,0.009500,0.016200,0.002653,,0.034473,0.001067,,,0.00090760752,,,,,,-1.898204,,,0.061528,0.000000,,,0.083345,-0.023882,-0.032746,0.336306,0.252886,0.767983,0.747686,-2.772186,0.034679,,,,-2.681880,,0.169638,,
197002,89.50,3.1667,5.6800,0.059521,0.053615,0.0793,0.0878,0.0651,0.0587,0.0401,0.0713,0.006200,0.035382,0.037246,0.063464,0.557512,0.670148,-0.006200,0.008500,-0.018600,0.005291,,0.035855,0.001059,,,0.00037891846,,,,,,-1.899296,,,0.057918,0.000000,,,0.016865,-0.028085,0.058564,0.325063,0.294109,0.802591,0.781380,-2.827187,0.031733,,,,-2.681880,,0.188568,,
197003,89.63,3.1700,5.6300,0.002806,0.001232,0.0784,0.0863,0.0661,-0.0068,-0.0045,0.0663,0.005700,0.035368,0.035419,0.062814,0.563055,0.690327,-0.000200,0.007900,0.002300,0.005263,,0.035842,0.000964,,,-0.00043143621,,,,,,-1.842232,,,0.053672,0.000000,,,0.042037,-0.038599,0.036701,0.341483,0.304158,0.810827,0.789399,-2.835893,0.030171,,,,-2.436497,,0.189627,,
197004,81.52,3.1733,5.5933,-0.088831,-0.090035,0.0783,0.0870,0.0699,-0.0413,-0.0250,0.0651,0.005000,0.038927,0.035405,0.068613,0.567342,0.736751,0.004800,0.008700,0.016300,0.007853,,0.035712,0.001615,,,0.00049399428,,,,,,-1.853591,,,0.048155,0.000000,,,0.112961,-0.049046,0.058646,0.372234,0.324499,0.759736,0.739657,-2.750570,0.049256,,,,-2.681880,,0.227016,,
197005,76.55,3.1767,5.5567,-0.054689,-0.061112,0.0811,0.0898,0.0743,-0.0468,-0.0163,0.0684,0.005300,0.041498,0.038968,0.072589,0.571686,0.774228,0.005900,0.008700,0.030500,0.002597,,0.038661,0.008152,,,-0.00023762602,,,,,,-2.118697,,,0.044050,0.000000,,,0.199419,-0.039496,0.168085,0.362023,0.321812,0.750603,0.703854,-2.699072,0.034718,,,,-2.681880,,0.412797,,
197006,72.72,3.1800,5.5200,-0.049032,-0.050902,0.0848,0.0925,0.0709,0.0486,0.0001,0.0668,0.005800,0.043729,0.041541,0.075908,0.576087,0.793381,0.004100,0.007700,-0.048500,0.005181,,0.042291,0.002652,,,-0.00025229462,,,,,,-1.876435,,,0.037874,0.000000,,,0.150706,-0.023277,0.025765,0.324071,0.311817,0.771374,0.686861,-2.653717,0.035648,,,,-2.681880,,0.401266,,
197007,78.05,3.1833,5.4667,0.075523,0.073219,0.0844,0.0940,0.0687,0.0319,0.0556,0.0645,0.005200,0.040786,0.043775,0.070041,0.582316,0.738708,0.004200,0.009600,0.023700,0.005155,,0.043074,0.002126,,,0.00032780954,,,,,,-1.735103,,,0.037395,0.000000,,,0.172888,-0.032076,0.060399,0.335953,0.299604,0.850611,0.737698,-2.730628,0.036820,,,,-2.681880,,0.403954,,
197008,81.52,3.1867,5.4133,0.049778,0.043782,0.0813,0.0944,0.0694,-0.0019,0.0100,0.0641,0.005300,0.039091,0.040829,0.066405,0.588671,0.709278,0.005300,0.013100,0.011900,0.000000,,0.038729,0.001887,,,0.0015175963,,,,,,-1.707529,,,0.032682,0.000000,,,0.272989,-0.036314,0.104951,0.349322,0.299800,0.885905,0.768306,-2.784584,0.027116,,,,-2.436497,,0.283447,,
197009,84.21,3.1900,5.3600,0.034702,0.033021,0.0809,0.0939,0.0680,0.0228,0.0139,0.0612,0.005400,0.037881,0.039132,0.063650,0.595149,0.712915,0.006800,0.013000,-0.008900,0.005128,,0.037942,0.001058,,,0.00087569701,,,,,,-1.865674,,,0.022841,0.000000,,,0.324958,-0.026069,0.048742,0.325431,0.283095,0.881386,0.764387,-2.825647,0.062051,,,,-0.822137,,0.245417,,
197010,83.25,3.1733,5.2833,-0.009032,-0.011639,0.0803,0.0933,0.0693,-0.0109,-0.0096,0.0591,0.004600,0.038118,0.037684,0.063463,0.600631,0.717698,0.010200,0.013000,0.001300,0.005102,,0.036962,0.001043,,,0.00062401896,,,,,,-1.763535,,,-0.000286,0.000000,,,0.317863,-0.053708,0.032461,0.346669,0.314900,0.875511,0.759293,-2.828030,0.034887,,,,-0.283308,,0.233601,,
197011,87.20,3.1567,5.2067,0.054387,0.048836,0.0805,0.0938,0.0637,0.0791,0.0584,0.0528,0.004600,0.036200,0.037918,0.059710,0.606274,0.682920,0.010900,0.013300,-0.020700,0.005076,,0.035225,0.000885,,,0.00057113489,,,,,,-1.760909,,,-0.009276,0.000000,,,0.244527,-0.017696,0.072894,0.347463,0.337394,0.978775,0.797960,-2.884426,0.035607,,,,0.549450,,0.201846,,
197012,92.15,3.1400,5.1300,0.058684,0.057358,0.0764,0.0912,0.0648,-0.0084,0.0372,0.0487,0.004200,0.034075,0.036009,0.055670,0.612086,0.646426,0.016100,0.014800,0.045600,0.005051,,0.031462,0.000535,,,0.0015125012,,,,,,-1.835372,,,0.010515,0.062305,,,0.254843,0.014812,0.022125,0.327452,0.321815,0.996342,0.843009,-2.950253,0.028295,,,,1.055849,,0.178629,,
197101,95.88,3.1300,5.1600,0.042828,0.041500,0.0736,0.0874,0.0612,0.0506,0.0532,0.0444,0.003800,0.032645,0.033966,0.053817,0.606589,0.624410,0.016800,0.013800,0.002600,0.000000,,0.030593,0.000541,,,0.0016976254,,,,,,-1.929727,,,0.015272,0.000000,,,0.209370,0.033950,0.033423,0.324535,0.309400,1.000000,0.872733,-2.982691,0.049268,,,,1.055849,,0.132709,,
197102,96.75,3.1200,5.1900,0.013317,0.008152,0.0708,0.0839,0.0629,-0.0163,-0.0366,0.0370,0.003300,0.032248,0.032541,0.053643,0.601156,0.617070,0.025900,0.013100,-0.020300,0.002513,,0.025801,0.000451,,,0.0018948256,,,,,,-1.965422,,,0.010459,0.000000,,,0.079514,0.035576,0.021701,0.329906,0.285782,0.987383,0.883113,-2.984703,0.026250,,,,1.055849,,0.111750,,
197103,100.31,3.1100,5.2200,0.039068,0.037624,0.0721,0.0846,0.0593,0.0526,0.0258,0.0338,0.003000,0.031004,0.032145,0.052039,0.595785,0.633811,0.025500,0.012500,-0.026800,0.002506,,0.026399,0.000493,,,0.0021051754,,,,,,-1.880026,,,0.006473,0.000000,,,0.065159,-0.005218,0.075317,0.312314,0.287804,0.986410,0.908778,-3.011203,0.031432,,,,1.055849,,0.115436,,
197104,103.95,3.1067,5.2533,0.036965,0.035789,0.0725,0.0845,0.0619,-0.0283,-0.0236,0.0386,0.002800,0.029886,0.030971,0.050537,0.591372,0.608654,0.023300,0.012000,0.004700,0.002500,,0.026557,0.000308,,,0.0020432328,,,,,,-1.877220,,,0.009176,0.000000,,,-0.114290,-0.021171,0.009713,0.325066,0.282890,0.990461,0.946340,-3.041712,0.031933,,,,1.055849,,0.099808,,
197105,99.63,3.1033,5.2867,-0.037150,-0.042138,0.0753,0.0862,0.0624,-0.0006,-0.0161,0.0414,0.002900,0.031149,0.029854,0.053063,0.587010,0.631410,0.021000,0.010900,-0.015500,0.004988,,0.029723,0.000539,,,0.0018246132,,,,,,-1.808916,,,0.011346,0.000000,,,-0.098073,-0.047895,0.048314,0.334049,0.312217,0.954765,0.912234,-2.998216,0.024068,,,,1.055849,,0.122411,,
197106,99.70,3.1000,5.3200,0.002439,0.001061,0.0764,0.0875,0.0641,-0.0159,0.0107,0.0475,0.003700,0.031093,0.031115,0.053360,0.582707,0.643221,0.016600,0.011100,0.026600,0.007444,,0.027279,0.000925,,,0.0013777546,,,,,,-1.826062,,,0.012641,0.000000,,,-0.173581,-0.041770,0.050574,0.345814,0.202514,0.937233,0.895483,-2.993855,0.030575,,,,1.055849,,0.152935,,
197107,95.58,3.0967,5.3567,-0.040827,-0.041901,0.0764,0.0876,0.0643,0.0030,-0.0025,0.0540,0.004000,0.032399,0.031060,0.056044,0.578096,0.667731,0.010300,0.011200,-0.005500,0.002463,,0.025796,0.000518,,,0.0015360273,,,,,,-1.758096,,,0.006848,0.000000,,,-0.303970,-0.026909,-0.051317,0.333103,0.229868,0.902831,0.862614,-2.946753,0.025812,,,,0.787103,,0.177401,,
197108,99.03,3.0933,5.3933,0.042036,0.036549,0.0759,0.0876,0.0610,0.0471,0.0554,0.0494,0.004700,0.031236,0.032364,0.054462,0.573547,0.638258,0.011600,0.011700,0.008300,0.002457,,0.026782,0.002451,,,0.0014284515,,,,,,-1.890113,,,-0.001852,0.000000,,,-0.323505,0.009636,0.106128,0.344127,0.226908,0.944522,0.902447,-2.973986,0.036615,,,,0.500957,,0.253167,,
197109,98.34,3.0900,5.4300,-0.005038,-0.006387,0.0744,0.0859,0.0598,0.0204,-0.0102,0.0469,0.003700,0.031422,0.031203,0.055217,0.569061,0.646085,0.012900,0.011500,-0.030600,0.000000,,0.027934,0.000524,,,0.0011670679,,,,,,-1.740950,,,0.011391,0.000000,,,-0.152046,0.026645,0.050723,0.354318,0.230938,0.933079,0.891514,-2.956081,0.023744,,,,0.232211,,0.249676,,
197110,94.23,3.0833,5.5200,-0.040129,-0.042015,0.0739,0.0848,0.0588,0.0167,0.0282,0.0446,0.003700,0.032721,0.031354,0.058580,0.558574,0.683194,0.014200,0.010900,0.011500,0.002451,,0.029244,0.000662,,,0.0009808042,,,,,,-1.778064,,,0.015973,0.000000,,,-0.229912,0.007098,0.019398,0.355070,0.232298,0.882396,0.843089,-2.894969,0.027037,,,,-1.114745,,0.250128,,
197111,93.99,3.0767,5.6100,0.002898,-0.002029,0.0726,0.0838,0.0596,-0.0047,0.0029,0.0422,0.003700,0.032734,0.032651,0.059687,0.548426,0.689489,0.017400,0.011200,0.007600,0.000000,,0.029452,0.001866,,,0.00142819,,,,,,-1.805061,,,0.017339,0.000000,,,-0.229314,0.012378,0.088465,0.359594,0.241482,0.874340,0.835392,-2.875113,0.027114,,,,-2.180307,,0.240958,,
197112,102.09,3.0700,5.7000,0.087880,0.086486,0.0725,0.0838,0.0597,0.0044,0.0223,0.0401,0.003700,0.030072,0.032663,0.055833,0.538596,0.643900,0.019600,0.011300,0.017900,0.004890,,0.034023,0.001183,,,0.0022538795,,,,,,-1.880437,,,0.025952,0.000000,,,-0.264850,0.009137,0.047580,0.353608,0.254469,0.936245,0.894539,-2.942997,0.029720,,,,-1.367532,,0.243663,,
197201,103.94,3.0700,5.7367,0.019088,0.017814,0.0719,0.0823,0.0606,-0.0063,-0.0033,0.0338,0.002900,0.029536,0.030072,0.055192,0.535154,0.635357,0.026800,0.010400,0.003000,0.000000,,0.033075,0.000494,,,0.0023504572,,,,,,-1.894242,,,0.046758,0.000000,,,-0.145898,0.012731,0.058036,0.350105,0.226276,0.948834,0.906567,-2.954732,0.050119,,,,0.258553,,0.232864,,
197202,106.57,3.0700,5.7733,0.030221,0.025416,0.0727,0.0823,0.0602,0.0088,0.0107,0.0320,0.002500,0.028807,0.029536,0.054174,0.531756,0.617586,0.028200,0.009600,0.001900,0.004866,,0.033030,0.000284,,,0.0022955076,,,,,,-1.831978,,,0.053983,0.000000,,,-0.200670,0.024652,0.060102,0.341853,0.221236,0.976136,0.932653,-2.974576,0.026600,,,,1.055849,,0.137524,,
197203,107.20,3.0700,5.8100,0.007315,0.006132,0.0724,0.0824,0.0613,-0.0082,0.0024,0.0373,0.002700,0.028638,0.028807,0.054198,0.528399,0.645902,0.024000,0.010000,0.010600,0.002421,,0.031723,0.000545,,,0.0022397228,,,,,,-1.814915,,,0.058073,0.000000,,,-0.246568,0.014181,0.028319,0.341177,0.231008,0.989357,0.945285,-2.974045,0.026232,,,,1.055849,,0.121596,,
197204,107.67,3.0700,5.8633,0.005476,0.004658,0.0730,0.0824,0.0615,0.0027,0.0035,0.0371,0.002900,0.028513,0.028638,0.054456,0.523593,0.636784,0.024400,0.009400,0.000800,0.002415,,0.032492,0.000383,,,0.0020286355,,,,,,-1.815314,,,0.065095,0.000000,,,-0.322140,0.010560,0.070441,0.346603,0.246136,0.984777,0.958820,-2.970413,0.021392,,,,1.055849,,0.120752,,
197205,109.53,3.0700,5.9167,0.022019,0.016763,0.0730,0.0823,0.0597,0.0270,0.0163,0.0369,0.003000,0.028029,0.028513,0.054019,0.518873,0.632442,0.022800,0.009300,-0.010700,0.002410,,0.030657,0.000769,,,0.0018280014,,,,,,-1.796536,,,0.062342,0.000000,,,-0.475378,0.025363,-0.011054,0.356849,0.261025,0.989158,0.965402,-2.977919,0.028140,,,,1.055849,,0.164477,,
197206,107.14,3.0700,5.9700,-0.020156,-0.021378,0.0723,0.0820,0.0607,-0.0065,-0.0068,0.0391,0.002900,0.028654,0.028029,0.055721,0.514238,0.654015,0.021600,0.009700,-0.000300,0.002404,,0.034199,0.000365,,,0.0015414101,,,,,,-1.676573,,,0.062132,0.000000,,,-0.435214,0.034120,0.068121,0.353056,0.239723,0.956530,0.933558,-2.946696,0.026873,,,,1.055849,,0.154162,,
197207,107.39,3.0733,6.0267,0.003245,0.002126,0.0721,0.0823,0.0593,0.0216,0.0030,0.0398,0.003100,0.028618,0.028685,0.056119,0.509955,0.657050,0.019500,0.010200,-0.018600,0.004796,,0.033325,0.000595,,,0.0013485364,,,,,,-1.719748,,,0.058350,0.000000,,,-0.459030,0.024299,0.015779,0.361768,0.238560,0.952113,0.929247,-2.939579,0.025079,,,,1.055849,,0.163658,,
197208,111.09,3.0767,6.0833,0.039425,0.034649,0.0719,0.0819,0.0595,0.0029,0.0072,0.0402,0.002900,0.027695,0.028650,0.054760,0.505754,0.630467,0.019300,0.010000,0.004300,0.002387,,0.031849,0.000595,,,0.0010688822,,,,,,-1.706253,,,0.069148,0.029326,,,-0.527189,0.031421,0.045947,0.367013,0.256981,0.989954,0.968427,-2.965037,0.037871,,,,1.055849,,0.138469,,
197209,110.55,3.0800,6.1400,-0.003277,-0.004516,0.0722,0.0809,0.0606,-0.0083,0.0031,0.0466,0.003400,0.027861,0.027725,0.055540,0.501629,0.637385,0.014000,0.008700,0.011400,0.002381,,0.032870,0.000466,,,0.00088396725,,,,,,-1.625335,,,0.074033,0.000000,,,-0.526829,0.065389,0.092551,0.377122,0.260750,0.979209,0.957916,-2.954087,0.019181,,,,1.055849,,0.147253,,
197210,111.58,3.1033,6.2333,0.010878,0.009503,0.0721,0.0806,0.0591,0.0234,0.0101,0.0474,0.004000,0.027813,0.028072,0.055864,0.497861,0.635884,0.011700,0.008500,-0.013300,0.004751,,0.032353,0.000858,,,0.00090853873,,,,,,-1.666536,,,0.083977,0.000000,,,-0.635104,0.032570,0.025794,0.389030,0.261195,0.981520,0.960177,-2.947618,0.027554,,,,1.055849,,0.165882,,
197211,116.67,3.1267,6.3267,0.050297,0.045173,0.0712,0.0799,0.0577,0.0226,0.0249,0.0478,0.003700,0.026799,0.028022,0.054227,0.494205,0.596733,0.009900,0.008700,0.002300,0.002364,,0.030952,0.000488,,,0.00048377407,,,,,,-1.820457,,,0.092923,0.000000,,,-0.629781,0.032390,0.042867,0.373945,0.250154,0.993172,0.993172,-2.975482,0.031369,,,,1.055849,,0.163117,,
197212,118.05,3.1500,6.4200,0.013663,0.012622,0.0708,0.0793,0.0599,-0.0229,-0.0004,0.0507,0.003700,0.026684,0.026999,0.054384,0.490654,0.595675,0.009200,0.008500,0.022500,0.002358,,0.034203,0.000517,,,0.00031144652,,,,,,-1.764452,,,0.101301,0.000000,,,-0.705151,0.055676,0.055151,0.373471,0.276458,0.984319,0.984319,-2.973350,0.024382,,,,1.055849,,0.170034,,
197301,116.03,3.1567,6.5467,-0.016752,-0.018044,0.0715,0.0790,0.0685,-0.0321,-0.0054,0.0541,0.004400,0.027206,0.026740,0.056422,0.482179,0.608196,0.014400,0.007500,0.026700,0.002353,,0.035647,0.000516,,,-0.00012030325,,,,,,-1.782254,,,0.105710,0.000000,,,-0.773403,0.062123,0.005286,0.392598,0.282945,0.949910,0.949910,-2.937491,0.031097,,,,1.055849,,0.146177,-0.172706,
197302,111.68,3.1633,6.6733,-0.033818,-0.038229,0.0722,0.0797,0.0688,0.0014,0.0023,0.0560,0.004100,0.028325,0.027263,0.059754,0.474026,0.636184,0.012800,0.007500,0.000900,0.007042,,0.036300,0.001265,,,-0.00020732975,,,,,,-1.733450,,,0.117167,0.000000,,,-0.772956,0.075681,0.005625,0.393324,0.290899,0.908120,0.908120,-2.881807,0.034590,,,,0.787103,,0.200886,0.424444,
197303,111.52,3.1700,6.8000,-0.001093,-0.002089,0.0729,0.0803,0.0686,0.0082,0.0045,0.0609,0.004600,0.028425,0.028385,0.060976,0.466176,0.676018,0.007700,0.007400,-0.003700,0.009324,,0.036706,0.001558,,,-0.00069585901,,,,,,-1.695457,,,0.114786,0.014245,,,-0.757641,0.100356,0.020257,0.405034,0.294768,0.904260,0.904260,-2.862226,0.029082,,,,-1.082106,,0.239308,0.611779,
197304,106.97,3.1867,6.9433,-0.040064,-0.041236,0.0726,0.0809,0.0687,0.0046,0.0061,0.0626,0.005200,0.029790,0.028575,0.064909,0.458954,0.697720,0.006100,0.008300,0.001500,0.006928,,0.037833,0.001518,,,0.00016536273,,,,,,-1.696501,,,0.110605,0.058989,,,-0.897451,0.082019,-0.018511,0.409213,0.298774,0.876134,0.876134,-2.799337,0.039002,,,,-2.681880,,0.280696,0.521868,
197305,104.95,3.2033,7.0867,-0.013950,-0.019002,0.0729,0.0806,0.0703,-0.0105,-0.0039,0.0636,0.005100,0.030522,0.029946,0.067524,0.452022,0.713216,0.006700,0.007700,0.006600,0.006881,,0.039602,0.003078,,,-0.000073360224,,,,,,-1.762672,,,0.114353,0.000000,,,-0.832821,0.078401,0.022336,0.411011,0.313703,0.857098,0.857098,-2.761524,0.038840,,,,-2.681880,,0.344505,0.597474,
197306,104.26,3.2200,7.2300,-0.005178,-0.006522,0.0737,0.0813,0.0710,-0.0021,-0.0056,0.0719,0.005100,0.030884,0.030681,0.069346,0.445367,0.720974,-0.000900,0.007600,-0.003500,0.006834,,0.039013,0.002165,,,0.00074397823,,,,,,-1.646309,,,0.112844,0.095491,,,-0.895148,0.071773,0.017210,0.407038,0.211409,0.847875,0.847875,-2.735372,0.025229,,,,-2.681880,,0.362191,0.474528,
197307,108.22,3.2367,7.3833,0.039128,0.037679,0.0745,0.0824,0.0760,-0.0433,-0.0476,0.0801,0.006400,0.029908,0.031044,0.068225,0.438375,0.693977,-0.004100,0.007900,-0.004300,0.002262,,0.037350,0.001868,,,0.00023902997,,,,,,-1.706449,,,0.113749,-0.004843,,,-0.928851,0.050084,0.024137,0.383330,0.211109,0.880860,0.880860,-2.753814,0.059415,,,,-2.444911,,0.356411,0.300686,
197308,104.25,3.2533,7.5367,-0.031544,-0.036505,0.0768,0.0853,0.0728,0.0391,0.0356,0.0867,0.007000,0.031207,0.030062,0.072294,0.431667,0.724337,-0.013900,0.008500,-0.003500,0.018059,,0.037389,0.001096,,,0.00025207516,,,,,,-1.610834,,,0.109563,0.000000,,,-0.918546,0.072844,0.040863,0.408223,0.205663,0.843938,0.843938,-2.698401,0.025093,,,,-2.681880,,0.291524,0.126142,
197309,108.43,3.2700,7.6900,0.042219,0.041038,0.0763,0.0863,0.0703,0.0318,0.0356,0.0829,0.006800,0.030158,0.031367,0.070921,0.425228,0.678809,-0.012600,0.010000,0.003800,0.002217,,0.034361,0.000935,,,-0.000054582375,,,,,,-1.702888,,,0.114699,0.002433,,,-0.976914,0.065234,0.028035,0.385163,0.206439,0.900542,0.900542,-2.714683,0.027298,,,,-2.681880,,0.214100,0.052781,
197310,108.29,3.3067,7.8467,0.000312,-0.001560,0.0760,0.0841,0.0689,0.0215,-0.0066,0.0722,0.006500,0.030535,0.030496,0.072460,0.421411,0.672082,-0.003300,0.008100,-0.028100,0.008850,,0.034660,0.001345,,,-0.00088735819,,,,,,-1.792841,,,0.119952,0.359223,,,-0.827305,0.076315,-0.017053,0.374473,0.192055,0.909556,0.909556,-2.690418,0.034974,,,,-2.132467,,0.176346,0.145684,
197311,95.96,3.3433,8.0033,-0.107220,-0.113046,0.0767,0.0842,0.0712,-0.0183,0.0078,0.0783,0.005600,0.034841,0.030874,0.083403,0.417742,0.781879,-0.007100,0.007500,0.026100,0.006579,,0.038736,0.004370,,,-0.0013245342,,,,,,-1.897575,,,0.121724,0.135714,,,-0.803254,0.082589,-0.003233,0.386169,0.199253,0.781829,0.781829,-2.549206,0.051869,,,,-2.681880,,0.254980,-0.042239,
197312,97.55,3.3800,8.1600,0.017971,0.016534,0.0768,0.0848,0.0726,-0.0082,-0.0089,0.0745,0.006400,0.034649,0.035223,0.083649,0.414216,0.755588,-0.001900,0.008000,-0.000700,0.006536,,0.013007,0.005358,,,-0.0006401994,,,,,,-1.840290,,,0.116127,0.190252,,,-0.683934,0.062420,0.031615,0.394318,0.192437,0.809033,0.809033,-2.546347,0.048142,,,,-2.681880,,0.336725,-0.190505,
197401,96.57,3.4000,8.2267,-0.008120,-0.009749,0.0783,0.0848,0.0740,-0.0083,-0.0053,0.0777,0.006300,0.035208,0.034854,0.085189,0.413290,0.751446,-0.003700,0.006500,0.003000,0.008658,,0.011627,0.003409,,,-0.00093675299,,,,,,-1.783011,,,0.106690,0.380449,,,-0.506837,0.096919,0.032793,0.390486,0.176803,0.858331,0.813492,-2.530452,0.060300,,,,-2.681880,,0.355236,0.021911,
197402,96.22,3.4200,8.2933,0.001992,-0.003695,0.0785,0.0853,0.0748,-0.0024,0.0009,0.0712,0.005800,0.035544,0.035415,0.086191,0.412380,0.747098,0.003600,0.006800,0.003300,0.012876,,0.010919,0.001878,,,-0.00095731388,,,,,,-1.591001,,,0.100884,0.205742,,,-0.497126,0.093132,0.022668,0.402326,0.160624,0.871811,0.818228,-2.518470,0.025922,,,,-2.681880,,0.339408,-0.844899,
